1173108, db1025, 2452b9f, 21b2ebe, 35a2eb0, 3536a22, bfbca6, e81bd6, 1ffd154, 8efc4, 3694571, 23f23ab, 1fa42b1, 582d3d, 3ca670b, 38bf9eb, 1be928c, 1486bf4, 162049, 2966b, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
c7ed9, 365951d, 24e630d, 2825383, 253546d, 3b52354, 199182a, 3da9832, 217ff38, 1ab047, 35abda8, 2547e60, 934318, 1005824, a7ea16, 72a35e, 2eab50c, 1c6b976, 19a4108, 187bef, 
Cycle counts:          72819039, 72341768, 72322078, 72448990, 72429467, 72287684, 72386073, 72450976, 72220636, 72376648, 72385946, 72314425, 72296548, 72283788, 72131253, 72318760, 72304649, 72377900, 72411946, 72394846, 
Branch dir mis:        1220518, 1220505, 1220503, 1220495, 1220500, 1220483, 1220499, 1220508, 1220511, 1220512, 1220510, 1220510, 1220507, 1220504, 1220497, 1220499, 1220510, 1220510, 1220492, 1220504, 
Branch target mis:    593062, 593041, 593056, 593062, 593197, 593046, 593033, 593035, 593040, 593055, 593048, 593081, 593201, 593064, 593036, 593058, 593061, 593024, 593025, 593067, 
Result: 600043f909dd9c4d19eaa2a9c605e9f3cea0c1081b470bae4070cc7097881a43
Expected result: 600043f909dd9c4d19eaa2a9c605e9f3cea0c1081b470bae4070cc7097881a43
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
3bfaa98, 3c70a66, 3cbc369, 2112b54, 3e939c3, 7f784a, 379d600, 28502a8, 2890655, 1ff133, 42963f, 22123e5, 1bbc162, 1a42232, 1f61366, 3ec18f7, 1f30e6, 8c03ef, 1da5939, 1d3617, 
Cycle counts:          72847334, 72466993, 72385802, 72485038, 72402988, 72243293, 72257195, 72443020, 72225052, 72431912, 72448004, 72148236, 72363352, 72345307, 72248096, 72333449, 72326534, 72304836, 72319587, 72326636, 
Branch dir mis:        1220213, 1220193, 1220205, 1220200, 1220202, 1220206, 1220197, 1220194, 1220198, 1220199, 1220199, 1220206, 1220196, 1220193, 1220201, 1220198, 1220196, 1220192, 1220201, 1220197, 
Branch target mis:    590224, 590190, 590192, 590217, 590215, 590284, 590216, 590207, 590191, 590211, 590222, 590293, 590209, 590220, 590212, 590180, 590197, 590228, 590211, 590198, 
Result: 6cd62a3e0f6e6d0b64f25e737b566c4e15e39b7ae656eebe2655d82a0698f109
Expected result: 6cd62a3e0f6e6d0b64f25e737b566c4e15e39b7ae656eebe2655d82a0698f109
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
b28ebd, 2e3a07c, dc30c7, 180f53d, 290387a, 43eff4, 8033ce, 6bc13b, 1c18c91, db91f, 13470d0, 13ad0e8, 3dad684, 1ec408f, 37fa997, 208f026, 12879b4, 1760f3b, 1c233b3, 1c0456, 
Cycle counts:          72795205, 72317956, 72298524, 72425431, 72405798, 72264108, 72362669, 72427352, 72196827, 72353171, 72362443, 72290652, 72272848, 72260236, 72107683, 72295586, 72280924, 72354440, 72388355, 72371204, 
Branch dir mis:        1214582, 1214578, 1214569, 1214575, 1214566, 1214562, 1214565, 1214573, 1214578, 1214567, 1214569, 1214569, 1214574, 1214569, 1214558, 1214565, 1214569, 1214580, 1214561, 1214563, 
Branch target mis:    593802, 593774, 593813, 593801, 593919, 593788, 593769, 593795, 593778, 593798, 593766, 593790, 593769, 593763, 593792, 593768, 593778, 593804, 593784, 593788, 
Result: dfe1215e79c147f914af50db8d03e92b68c9c43d59b5db81aca35362a0107910
Expected result: dfe1215e79c147f914af50db8d03e92b68c9c43d59b5db81aca35362a0107910
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
3f0940d, 3a9ff51, 4d2d1, 278c4bd, 14784a0, 845662, 1881451, 23fb200, 1859966, 136c97, 34ce075, 32f3df8, f9c21d, 248319d, 24e717c, dee340, 27b6a3d, 17970b7, 1924ee8, 16246f, 
Cycle counts:          72869489, 72489299, 72408132, 72506883, 72425261, 72265764, 72279460, 72465151, 72247185, 72454161, 72470151, 72170418, 72385933, 72367453, 72270257, 72355799, 72348800, 72326959, 72341792, 72348839, 
Branch dir mis:        1218793, 1218777, 1218777, 1218778, 1218776, 1218779, 1218774, 1218765, 1218765, 1218776, 1218771, 1218781, 1218775, 1218765, 1218777, 1218772, 1218765, 1218763, 1218771, 1218772, 
Branch target mis:    593921, 593843, 593933, 593863, 593880, 593905, 593912, 593917, 593875, 593895, 593877, 593915, 593915, 593927, 593894, 593935, 593923, 593878, 593913, 593894, 
Result: 4466594b88d59ea08cd001feda827a5ed079f86155aa8072b37dc8d00234e87a
Expected result: 4466594b88d59ea08cd001feda827a5ed079f86155aa8072b37dc8d00234e87a
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
375307c, c7e495, f30ecc, 1e887b3, 31530e9, 15e1572, 1061a3f, 3c3f35b, 4d5665, 159a48, 2bc10dc, 3e321af, 202804f, 2239650, 3fe549, 3affb68, 310d2b3, 1287cf1, 1e62720, 165a47, 
Cycle counts:          72827681, 72350812, 72331080, 72457892, 72438486, 72296594, 72395576, 72460222, 72229809, 72385982, 72395340, 72323429, 72305666, 72292858, 72140228, 72328396, 72313554, 72386928, 72421055, 72404087, 
Branch dir mis:        1220685, 1220654, 1220657, 1220656, 1220654, 1220646, 1220656, 1220655, 1220654, 1220655, 1220652, 1220651, 1220665, 1220655, 1220648, 1220655, 1220654, 1220659, 1220656, 1220645, 
Branch target mis:    596200, 596213, 596210, 596206, 596357, 596212, 596205, 596235, 596215, 596215, 596217, 596200, 596178, 596193, 596195, 596173, 596212, 596192, 596228, 596233, 
Result: 83410b6915694e5a2ba53a642a77fa0cc5fe103a16d11416c41345b0023cd74c
Expected result: 83410b6915694e5a2ba53a642a77fa0cc5fe103a16d11416c41345b0023cd74c
